Chunk_ID,Document_ID,Category,Entity_Type,Entity_Name,Chunk_Type,Char_Count,Token_Estimate,Embedding_Model,Embedding_Dimension,Created_Date,Last_Updated,Version,Status,Quality_Score,Retrieval_Count,Avg_Relevance_Score,Notes,Chunk_Text
CAND_6097921257_CHUNK_03,CAND_6097921257,Policy and Localization,Facet,"policy, incentives, and localization",late,1208,176,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,62.0,0,62.0,"facet=policy, incentives, and localization changes to support advancements in grid technologies, grid management, and utility regulation. While Georgia does not have a state-wide grid modernization plan, Georgia Power’s Grid Investment Plan includes $1.3 billion in investments to im","changes to support advancements in grid technologies, grid management, and utility regulation. While Georgia does not have a state-wide grid modernization plan, Georgia Power’s Grid Investment Plan includes $1.3 billion in investments to improve grid resiliency and reliability. The plan focuses on upgrading transmission and distribution infrastructure to increase resiliency and affordability across the power sector. In 2020, Georgia Power, in partnership with the Georgia Institute of Technology, launched a 1.5 MW microgrid in Atlanta’s Tech Square CODA, in part to serve as R&D for the potential for microgrids to be self-sustaining while also supporting grid resilience. More recently, a coalition of electricity providers in the state have agreed to invest $507 million in improving grid infrastructure and resilience, which includes $249 million in federal grant money. These investments support improving storm resistance, building a robust battery storage system, and ultimately improving grid reliability, particularly in rural areas. © 2024 Center for the New Energy Economy 4 The Infrastructure Investment and Jobs Act of 2021 (IIJA) is a landmark federal spending bill that includes funding ea"
CAND_F37A9978E1_CHUNK_01,CAND_F37A9978E1,Supply Chain Evidence,Facet,who makes what where at what scale,first,1234,180,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,75.13,0,75.13,"facet=who makes what where at what scale Georgia occupies a crucial position in the Southeast battery supply chain. As the region’s leader in electric vehicle (EV) manufacturing investment, the state is a key market for batteries produced locally. Since 2018, Georgia has announced","Georgia occupies a crucial position in the Southeast battery supply chain. As the region’s leader in electric vehicle (EV) manufacturing investment, the state is a key market for batteries produced locally. Since 2018, Georgia has announced over $27.3 billion in investments to manufacture electric mobility products, including Kia’s West Point manufacturing facility, Hyundai’s Bryan County Metaplant, and Rivian’s upcoming Atlanta East Coast headquarters and Social Circle, GA manufacturing facility. This rapid growth in manufacturing has attracted suppliers to the state and sent a clear demand signal for the region that the industry is here. Georgia’s success in attracting EV companies to build large scale final assembly plants is creating opportunity for other states in the region to benefit from the development of an end-to-end battery supply chain. States across the region are leaning into their individual strengths to take advantage of new opportunities afforded from different parts of the value chain, including mineral sourcing, mid-stream manufacturing, and battery recycling. This growth across Georgia and the broader region’s economy is fundamental to supporting the long-term success of the robust EV ecosystem"
CAND_F37A9978E1_CHUNK_02,CAND_F37A9978E1,Supply Chain Evidence,Facet,who makes what where at what scale,late,1265,177,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,73.62,0,73.62,"facet=who makes what where at what scale to compete on price in the global market currently dominated by mature actors that benefit from low input costs and economies of scale. Participants identified several ways to lower costs for manufacturers, including providing access to low","to compete on price in the global market currently dominated by mature actors that benefit from low input costs and economies of scale. Participants identified several ways to lower costs for manufacturers, including providing access to low-cost renewable energy, offering preferential funding terms for new manufacturing lines, and supporting increased high-volume scale automated manufacturing processes. Developing a Policy Roadmap for the Southeast Battery Industry Over the past year, C2ES has hosted four roundtables related to the battery and critical material industry across the Southeast. Throughout the series, participants collaboratively developed a set of near-term, actionable recommendations to drive the industry forward. This includes conversations hosted in the following states, each of which includes takeaways and recommendations from the conversation: Knoxville, Tennessee Tuscaloosa, Alabama Charlotte, North Carolina In the coming days, C2ES will compile and publish the takeaways from the roundtable Atlanta, Georgia. Next year, participants from each event and other stakeholders will reconvene for a regional summit to turn ideas into action and build a path forward for a secure, resilient Southeast U.S. battery materials supply chain."
CAND_F37A9978E1_CHUNK_03,CAND_F37A9978E1,Supply Chain Evidence,Facet,"policy, incentives, and localization",middle,337,49,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,71.7,0,71.7,"facet=policy, incentives, and localization battery landscape to facilitate the commercialization of newly developed technologies. New battery and material manufacturing facilities in the Southeast need near-term policy support to be more competitive on global price today. To develop","battery landscape to facilitate the commercialization of newly developed technologies. New battery and material manufacturing facilities in the Southeast need near-term policy support to be more competitive on global price today. To develop an American battery industry that is competitive in the long term with other global producers, S"
CAND_D8E27525FD_CHUNK_01,CAND_D8E27525FD,Policy and Localization,Facet,who makes what where at what scale,segment 1,99,14,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,61.64,0,61.64,facet=who makes what where at what scale Daechang Seat latest supplier to localise production with Hyundai in Georgia | Automotive Logistics,Daechang Seat latest supplier to localise production with Hyundai in Georgia | Automotive Logistics
CAND_7AF43E183A_CHUNK_01,CAND_7AF43E183A,Infrastructure and Risk,Facet,logistics and infrastructure risk,segment 1,1348,180,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,68.94,0,68.94,"facet=logistics and infrastructure risk ![Georgia Department of Economic Development](/themes/custom/mmg8_cog/GA_USA_Horizontal_Gray.png) ## Breadcrumb # Georgia Logistics Network: Speeding Goods to Market In today’s fast-paced business environment, company success depends on del","![Georgia Department of Economic Development](/themes/custom/mmg8_cog/GA_USA_Horizontal_Gray.png) ## Breadcrumb # Georgia Logistics Network: Speeding Goods to Market In today’s fast-paced business environment, company success depends on delivering goods quickly, efficiently, and affordably. In Georgia, an unparalleled infrastructure seamlessly connecting air, ports, rail and roads is the catalyst for advanced manufacturers and others competing in the global marketplace. “Thanks to long-term investments, Georgia’s logistics networks have become a gateway to the entire United States. In many cases, one of the first questions companies ask about is connectivity. The connectivity and speed-to-market service Georgia provides has led to record-breaking economic investment and trade, year after year – even during a global pandemic,” said Georgia Department of Economic Development Commissioner Pat Wilson. Georgia’s comprehensive infrastructure includes the world’s most efficient airport, the most extensive rail system in the Southeast, and the nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. The state’s logistics network is both powered and utilized by"
CAND_7AF43E183A_CHUNK_02,CAND_7AF43E183A,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 3,1207,125,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,67.4,0,67.4,"facet=policy, incentives, and localization for all. The state attracts world-class talent and promotes innovation and research in greener transportation infrastructure that enables us to provide industry-leading service to more than 220 countries and territories globally.” Additiona","for all. The state attracts world-class talent and promotes innovation and research in greener transportation infrastructure that enables us to provide industry-leading service to more than 220 countries and territories globally.” Additionally, the [Georgia Center of Innovation for Logistics (COI)](/center-of-innovation/areas-of-expertise/logistics), housed in the [Georgia Department of Economic Development (GDEcD)](/), works hands-on with companies to overcome challenges and capitalize on opportunities in freight movement. The Center hosts an annual statewide [Logistics Summit](/center-of-innovation/logistics-1/georgia-center-innovation-hosts-2022-logistics-summit-macon-georgia) that attracts thousands, distributes monthly [logistics reports](/sites/default/files/2022-05/coi_logistics_market_snapshot_may2022.pdf) that reach every corner of the world, and provides [education resources](/sites/default/files/2021-04/logistics_education_report.pdf). ## Proactively Anticipating Future Growth With growing industry needs in e-commerce, mobile commerce, and end-to-end supply chain visibility, the demand for technology integration is growing rapidly. The number of ways to buy goods has exploded w"
CAND_7AF43E183A_CHUNK_03,CAND_7AF43E183A,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 2,1366,163,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,66.73,0,66.73,"facet=policy, incentives, and localization Georgia Ports Authority is rapidly expanding its inland port system to provide cross-state efficiency. Over 60 facilities in Georgia comprise the world’s largest cold storage network. Four of the five top global companies for refrigerated w","Georgia Ports Authority is rapidly expanding its inland port system to provide cross-state efficiency. Over 60 facilities in Georgia comprise the world’s largest cold storage network. Four of the five top global companies for refrigerated warehousing are located in Georgia, including the world’s largest, [Lineage Logistics](/press-release/global-temperature-controlled-storage-leader-lineage-logistics-build-new-savannah), which will invest $62 million in a new facility near the Port of Savannah. “Lineage’s new facilities in this high-demand location will provide additional capacity and value-added services in a critical market for our customers,” said Greg Lehmkuhl, Lineage’s President and CEO. “We are constantly looking for ways to maximize and further streamline Lineage’s total supply chain, and our meaningful growth in Savannah will offer customers increased access to faster, more reliable distribution opportunities to markets across the Southeast.” ![Georgia Ports](/sites/default/files/inline-images/SelectBlog07.jpg) ![Georgia Ports](/sites/default/files/inline-images/SelectBlog07.jpg) ## Access to Customized Talent Companies seeking cutting-edge research and top-flight talent find it here where more than 100 logistics-related education degrees, courses, programs, and certificates are offered by Georgia’s universities and technical colleges."
CAND_7AF43E183A_CHUNK_04,CAND_7AF43E183A,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 4,1502,173,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,64.31,0,64.31,"facet=policy, incentives, and localization ith multi-channel delivery and the use of online platforms. Global logistics company [US Elogistics Service Corp.](/press-release/us-elogistics-service-corp-establishes-new-distribution-center-metro-atlanta) recently invested in a new distr","ith multi-channel delivery and the use of online platforms. Global logistics company [US Elogistics Service Corp.](/press-release/us-elogistics-service-corp-establishes-new-distribution-center-metro-atlanta) recently invested in a new distribution center near Atlanta to meet increased customer demand for e-commerce goods. Testifying to Georgia’s success in developing infrastructure is the development of a 1,100-acre [Middle Georgia Megasite](/press-release/governor-kemp-announces-purchase-middle-georgia-megasite-peach-county) in Peach County, easily accessible via I-75 to the Ports of Savannah and Brunswick as well as Hartsfield-Jackson and two regional airports. Norfolk Southern provides rail service on the Megasite, which is a partnership between the State of Georgia and the Development Authority of Peach County. “Georgia’s superior infrastructure – including our robust highway system, rail lines, record-setting port, and top-ranked airport – continues to make doing business in the Peach State a competitive choice for companies around the world,” said Governor Brian Kemp. ## Related Content Georgia Department of Economic Development Technology Square, 75 5th Street N.W. ![Explore Georgia Logo](/themes/custom/mmg8_cog/images/explore_logo_2025.png) ExploreGeorgia.org ![Georgia Council for the Arts Logo](/themes/custom/mmg8_cog/images/footer-gaarts-hires.png) GaArts.org ©2026 Georgia Department of Economic Development. All Rights Reserved. GDEcD is an equal opportunity employer."
CAND_7AF43E183A_CHUNK_05,CAND_7AF43E183A,Infrastructure and Risk,Facet,logistics and infrastructure risk,segment 1,1152,143,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,63.74,0,63.74,"facet=logistics and infrastructure risk the nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. T","the nation’s fastest-growing port. These assets, together with miles of highways, smooth the way for companies to reach national and international customers. Altogether, Georgia handles and hauls more than $900 billion of cargo each year. The state’s logistics network is both powered and utilized by more than 15,000 logistics establishments. Americold, Delta Air Lines, GreyOrange, The Home Depot, Norfolk Southern, and UPS are just a few of the logistics companies headquartered in Georgia. These leaders were recently joined by German multinational liner shipping company [Hapag-Lloyd](/press-release/multinational-liner-shipping-company-hapag-lloyd-selects-georgia-north-american), which is locating its North American headquarters in metro Atlanta. ## Exceptional Transportation AdvantagesHartsfield Airport ![Hartsfield Airport](/sites/default/files/inline-images/SelectBlog06.jpg) By air from Hartsfield-Jackson Atlanta International Airport, businesses can reach 80% of the U.S. market within two hours. One of the largest air cargo hubs in North America, Hartsfield-Jackson provides more than 2 million square feet of warehousing in its three"
CAND_685394FD80_CHUNK_01,CAND_685394FD80,Policy and Localization,Facet,who makes what where at what scale,first,1195,180,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,76.59,0,76.59,"facet=who makes what where at what scale By Stuart Iler and Ashna Aggarwal of Greenline Insights for C2ES The U.S. Southeast is at a pivotal moment in the race to build a domestic battery supply chain. Five key states – Alabama, Georgia, North Carolina, South Carolina, and Tenness","By Stuart Iler and Ashna Aggarwal of Greenline Insights for C2ES The U.S. Southeast is at a pivotal moment in the race to build a domestic battery supply chain. Five key states – Alabama, Georgia, North Carolina, South Carolina, and Tennessee – have emerged as national leaders in battery manufacturing. But as investment accelerates, and as federal policy grows more uncertain , state and local decisions are becoming more consequential. Where new facilities land, how quickly they build, and whether they scale successfully will shape whether the region captures the full economic opportunity of the battery sector. To better understand what drives these investments, Greenline Insights partnered with C2ES to survey industry participants across the supply chain. The survey findings offer an early signal of what industry is prioritizing, and where strategic action can make the greatest difference. The message for policymakers and economic development leaders was clear: the local regulatory environment can make or break a project. Regulatory Conditions and Policy Signals Matter Most The regulatory and operating environment ranked highest overall across more than a dozen siting factors,"
CAND_685394FD80_CHUNK_02,CAND_685394FD80,Policy and Localization,Facet,logistics and infrastructure risk,late,1155,154,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,72.12,0,72.12,"facet=logistics and infrastructure risk disrupt that timeline, including internal capital allocation decisions, permitting approvals, equipment delivery delays, construction material availability, and tariff-related cost uncertainty. Several downstream manufacturers specifically","disrupt that timeline, including internal capital allocation decisions, permitting approvals, equipment delivery delays, construction material availability, and tariff-related cost uncertainty. Several downstream manufacturers specifically cited delays in overseas equipment shipments and rising input costs as potential risks. The broader message is clear: execution risk is real, and regions that minimize friction will be better positioned to capture sustained investment. What This Means for the Southeast The survey results show that siting a battery manufacturing facility is a complex decision shaped by local governance, state policy, workforce systems, infrastructure readiness, and supply chain dynamics. For the Southeast, the opportunity to anchor more of the battery supply chain remains substantial. Realizing it will depend on creating an enabling environment that pairs competitive financial support with efficient regulatory processes, strong workforce pipelines, and coordinated regional strategy. State policies to facilitate these will be key, as will federal policies that stabilize the landscape and provide more long-term certainty."
CAND_685394FD80_CHUNK_03,CAND_685394FD80,Policy and Localization,Facet,logistics and infrastructure risk,late,1420,180,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,70.18,0,70.18,"facet=logistics and infrastructure risk factors have become increasingly salient as interconnection queues grow nationwide . Delays in securing sufficient power can slow construction and increase financial risk. Transportation and logistics infrastructure, as well as water and wa","factors have become increasingly salient as interconnection queues grow nationwide . Delays in securing sufficient power can slow construction and increase financial risk. Transportation and logistics infrastructure, as well as water and wastewater utilities, also ranked highly, reinforcing the importance of comprehensive site readiness. Responses regarding proximity to suppliers and customers were mixed. However, several respondents noted that clustering across supply chain segments can reduce logistics costs and strengthen coordination over time. Partnerships with colleges and universities were also cited as valuable for workforce development and technical collaboration. These findings suggest that while proximity alone may not determine siting decisions, broader ecosystem development can enhance long-term competitiveness. Timing and Execution Risk Battery manufacturing projects typically take several years to move from site selection to construction and full production ramp-up. Respondents identified multiple factors that can disrupt that timeline, including internal capital allocation decisions, permitting approvals, equipment delivery delays, construction material availability, and tariff-related cost uncertainty. Several downstream manufacturers specifically cited delays in overseas equipment shipments and rising input costs as potential risks. The broader message is clear: execution risk is"
CAND_A344FBEF32_CHUNK_01,CAND_A344FBEF32,Policy and Localization,Facet,logistics and infrastructure risk,page 1,590,84,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,77.61,0,77.61,page=1 facet=logistics and infrastructure risk well-maintained infrastructure. These features are key to the healthy and rapid expansion of the supply chain in the Southeast U.S. The Southeast United States is rapidly becoming a central hub for battery and electric vehicle (EV) manufact,"well-maintained infrastructure. These features are key to the healthy and rapid expansion of the supply chain in the Southeast U.S. The Southeast United States is rapidly becoming a central hub for battery and electric vehicle (EV) manufacturing. Major automakers like Ford, General Motors, Hyundai, Mercedes-Benz, and Volkswagen have established large EV assembly plants in the region. While vehicle and stationary storage battery production grows, critical parts of the battery supply chain lag behind, leaving the region vulnerable and dependent on imports. REGIONAL ECONOMIC DEVELOPMENT"
CAND_A344FBEF32_CHUNK_02,CAND_A344FBEF32,Policy and Localization,Facet,"policy, incentives, and localization",page 1,1323,180,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,76.43,0,76.43,"page=1 facet=policy, incentives, and localization on overseas supply chains makes the region susceptible to disruptions from global events, geopolitical tensions, shipping delays, and market volatility. Battery Components Manufacturing Despite robust vehicle production and battery assembly","on overseas supply chains makes the region susceptible to disruptions from global events, geopolitical tensions, shipping delays, and market volatility. Battery Components Manufacturing Despite robust vehicle production and battery assembly, the region still largely relies on import markets for separator film, electrolyte salts, foil rolling and large-scale anode coating. New cathode and synthetic graphite production is expected in the later 2020s. Limited Growth The lack of local upstream production may slow the region’s long-term growth in the EV industry, undermining the region’s advantages. Key Supporting Activities Research & Development The region provides a strong foundation for advanced battery research. Strategic R&D expansion can further accelerate innovation while deepening workforce expertise and furthering the region’s position as a battery leader. Transportation & Logistics Productive supply chains require efficient shipping and transportation, affordable and reliable energy, and well-maintained infrastructure. These features are key to the healthy and rapid expansion of the supply chain in the Southeast U.S. The Southeast United States is rapidly becoming a central hub for battery and electric vehicle (EV) manufacturing. Major automakers like Ford, General Motors, Hyundai, Mercedes-Benz,"
CAND_A344FBEF32_CHUNK_03,CAND_A344FBEF32,Policy and Localization,Facet,logistics and infrastructure risk,page 1,1262,180,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,69.37,0,69.37,page=1 facet=logistics and infrastructure risk Center for Climate and Energy Solutions May 2025 Battery Supply Chain Gaps in the Southeast United States 1 CENTER FOR CLIMATE AND ENERGY SOLUTIONS Battery Supply Chain Gaps in the Southeast United States May 2025 Key Supply Chain Gaps Cons,"Center for Climate and Energy Solutions May 2025 Battery Supply Chain Gaps in the Southeast United States 1 CENTER FOR CLIMATE AND ENERGY SOLUTIONS Battery Supply Chain Gaps in the Southeast United States May 2025 Key Supply Chain Gaps Consequences of Existing Gaps Processing & Refining The region lacks facilities to process and refine key minerals essential for battery production, such as lithium, nickel, cobalt, and graphite. As a result, these refined materials must be imported from overseas, particularly China, limiting economic benefits and regional autonomy. While lithium- hydroxide processing is anticipated in the later 2020s, there are a lack of refineries in the pipeline for other critical materials. Economic Leakage Reliance on imported materials and components means that economic growth, job opportunities, and community benefits are lost to other countries. Supply Chain Vulnerability Dependence on overseas supply chains makes the region susceptible to disruptions from global events, geopolitical tensions, shipping delays, and market volatility. Battery Components Manufacturing Despite robust vehicle production and battery assembly, the region still largely relies on import markets for separator film, electrolyte salts, foil rolling"
CAND_2F4DCDBD38_CHUNK_01,CAND_2F4DCDBD38,Supply Chain Evidence,Facet,logistics and infrastructure risk,first,101,15,ollama:nomic-embed-text,768,2026-03-24,2026-03-24,1,Review,65.22,0,65.22,"facet=logistics and infrastructure risk Top three issues facing automotive logistics and supply chains in 2025: tariffs, risk and uncertainty","Top three issues facing automotive logistics and supply chains in 2025: tariffs, risk and uncertainty"
